Edge_Number,Betweenness_Centrality,Pagerank_Values,Clustering_Coefficient,Degree_Centrality,Average_Neighbor_Degree
444.0,0.8802838364296504,0.0035629312651429593,0.5986438734862392,1.3521850899742929,193.95019157088123
8.0,0.9121524925131848,0.0024509931525581977,0.8683176477353319,0.832904884318766,241.83544303797467
2.0,0.14313730686666842,0.0018661125488511165,0.9383561643835616,0.6503856041131105,261.9920634920635
26.0,0.8448506612249225,0.003887026849476781,0.7753241836251775,0.8380462724935732,233.2565789473684
33.0,0.00803673177324888,0.001653490196021952,0.9549152920196166,0.5989717223650385,267.5217391304348
38.0,0.8597182837304216,0.003584032222178388,0.6464881101860258,1.172236503856041,199.0528455284553
40.0,0.7827763496143959,0.003289368357172834,0.632767091864412,1.3084832904884318,197.28793774319067
50.0,0.39605915246601114,0.0024855532730573976,0.9105129810976998,0.6838046272493573,262.3719008264463
53.0,0.6682413272202051,0.005176823441957762,0.5451589375797727,1.3213367609254498,184.99588477366254
65.0,0.5280192404526541,0.002131083710198799,0.8697931642609312,0.832904884318766,239.69753086419752
66.0,0.505658177192378,0.0031786128124354817,0.7073539895804771,1.1002570694087404,213.68269230769232
67.0,0.24265232025017888,0.0026994231233833294,0.7275063409424642,1.0925449871465296,211.81042654028437
71.0,0.3634020618556701,0.0026661298839657298,0.7617957076234891,1.056555269922879,215.89320388349515
81.0,0.5633132801526515,0.0019496627563899932,0.9318966477336006,0.6915167095115681,257.56060606060606
82.0,0.6360678981263085,0.0041907569247031425,0.5748280501086153,1.5089974293059125,191.42105263157896
84.0,0.39590676596083,0.002654325345640583,0.743420206609799,1.1131105398457584,214.28240740740742
90.0,0.6257652452760183,0.002804082364771259,0.84387130368921,0.9177377892030848,235.8612716763006
100.0,0.49100919619431266,0.004825171064984925,0.41156988067670924,1.953727506426735,158.63779527559055
123.0,0.7547703601621922,0.0024361193656730964,0.7873961671790176,1.0077120822622108,219.84343434343435
133.0,0.6507102536241486,0.004359824394746078,0.6118123384922523,1.19280205655527,195.97033898305085
140.0,0.41847321972808943,0.0021364711310397333,0.8370896300156332,0.7146529562982005,230.57241379310344
142.0,0.779728619510773,0.002601401761865917,0.7993521827929538,0.9125964010282775,229.04494382022472
143.0,0.16408051307873744,0.0022898183069846507,0.8126739886154315,0.9794344473007711,225.2578947368421
150.0,0.8233906659952827,0.0023551121683483556,0.8909074568611339,0.7197943444730076,244.94771241830065
162.0,0.7124996687249887,0.0031091335346231236,0.7140128443764435,1.167095115681234,212.88584474885846
163.0,0.19396151909469164,0.0022238859941642103,0.8475075751976942,0.8483290488431876,238.60493827160494
168.0,0.9140341345771605,0.0028945509169504644,0.9188338100611436,0.7120822622107968,266.08264462809916
180.0,0.9135769750616172,0.003134324004389952,0.7184457416866465,1.1285347043701799,211.83870967741936
190.0,0.6823271406991228,0.003025165019550936,0.7501584863336015,1.043701799485861,221.27835051546393
200.0,0.9710796915167095,0.008516523511749368,0.6263439793691727,1.2930591259640103,205.87772925764193
222.0,0.2310444438555111,0.0023132084138527496,0.853527971966402,0.8688946015424164,238.10119047619048
223.0,0.0037897861288527282,0.0016233127440155942,0.9575568063372941,0.5655526992287917,271.3119266055046
229.0,0.7859499642222988,0.002097405995838598,0.9316833181955798,0.6632390745501285,261.9763779527559
237.0,0.15331407521267856,0.002581679183587507,0.7467181053421208,1.1131105398457584,214.35981308411215
245.0,0.2034293589165982,0.001707146377794309,0.9585122795313347,0.5655526992287917,272.45045045045043
259.0,0.6493652770784194,0.003126308953935859,0.7841852036990752,1.030848329048843,219.68571428571428
272.0,0.6431704343677948,0.0031639423567320457,0.7643482779097387,0.9460154241645243,227.67415730337078
276.0,0.22783770174648185,0.0022388658879987137,0.8660384728053901,0.8251928020565552,238.6625
279.0,0.14091776429120398,0.0022503086221123372,0.8403424232468149,0.8534704370179947,235.64848484848486
305.0,0.5126414544298095,0.0036280104166725754,0.5335020728250511,1.4781491002570692,177.57912457912457
306.0,0.878759971377839,0.005240630450814798,0.5447068759479707,1.5192802056555268,182.16442953020135
313.0,0.8148835237060398,0.00434244622242309,0.5917048529954484,1.313624678663239,191.9601593625498
319.0,0.2096573291283492,0.0025584751659691127,0.7661228717550334,1.012853470437018,218.53398058252426
348.0,0.7832070071290382,0.004834595717514241,0.5851761436677877,1.429305912596401,189.51418439716312
372.0,0.823920706013304,0.0038116022480855646,0.6400912175315646,1.0925449871465296,198.73853211009174
376.0,0.5331208756261098,0.0029177188536216527,0.8056784083960238,0.9665809768637531,227.46774193548387
381.0,0.23623221053189514,0.0026669711227956883,0.7450652021327685,1.0385604113110538,213.36453201970443
388.0,0.7697108631701693,0.00255239404381406,0.7973533629415123,0.9768637532133675,222.73157894736843
390.0,0.7909257148914742,0.0029363745314190033,0.7126318066295355,1.1079691516709511,211.27354260089686
407.0,0.7031444624069118,0.0033216250812635874,0.7698690084586466,0.9511568123393316,229.8418079096045
411.0,0.34452601171388436,0.0018846725206589008,0.941124215619566,0.5938303341902313,261.8103448275862
423.0,0.2301963798266769,0.0018303183550983885,0.9365797134216997,0.6863753213367608,259.4436090225564
430.0,0.9697545914716561,0.002031943576257234,0.9530862667327714,0.5681233933161953,271.21495327102804
432.0,0.015338033021493122,0.0018092970097515057,0.9333602472366845,0.6915167095115681,256.589552238806
440.0,0.6421169798319772,0.004040449743677061,0.6232554723079183,1.275064267352185,193.676
